id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
241923394,47cece2c-715e-4cec-82f6-586788b66e00,2024-09-15 15:28:49,2024-09-15,2024-09-15 13:28:49 UTC,Madrid,6247479,eli_forgione_c,Elisa Forgione Ciarrocchi,2024-09-15 18:10:59 UTC,2024-11-08 14:08:53 UTC,research,,https://www.inaturalist.org/observations/241923394,https://static.inaturalist.org/photos/431226909/medium.jpeg,,"",,2,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
245835447,64c41a8b-17a2-4cf3-a112-fb24f543e397,2024/10/05 4:19 PM,2024-10-05,2024-10-05 14:19:00 UTC,Madrid,7413432,diegodgd,Diego González Dopico,2024-10-05 22:23:24 UTC,2025-04-21 13:43:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/245835447,https://inaturalist-open-data.s3.amazonaws.com/photos/438751774/medium.jpg,,"",,2,0,false,,Pato norteño,Anas platyrhynchos,Кряква,Aves,6930
246396583,167d7fec-2c5e-4aaa-a4b2-f0f12ef5272a,2024/07/24 16:31,2024-07-24,2024-07-24 14:31:00 UTC,Vienna,4724645,lastovka,lastovka,2024-10-08 23:39:48 UTC,2024-12-14 08:12:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/246396583,https://inaturalist-open-data.s3.amazonaws.com/photos/439865869/medium.jpeg,,"",,1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
246406957,8c597371-f288-461b-b263-35dc71ec982d,2024/10/07 3:12 PM,2024-10-07,2024-10-07 14:12:00 UTC,London,631947,jarvo,Jon J. Laysell,2024-10-09 01:16:05 UTC,2025-02-01 11:10:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/246406957,https://inaturalist-open-data.s3.amazonaws.com/photos/439887577/medium.jpg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
248236505,2c155033-0261-43e3-8356-a4278e6af448,2024/10/19 09:43,2024-10-19,2024-10-19 07:43:00 UTC,Rome,1395828,elkvorr,Elio Giacone,2024-10-20 10:05:36 UTC,2025-01-19 15:56:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/248236505,https://inaturalist-open-data.s3.amazonaws.com/photos/443504297/medium.jpeg,,1000grn7,Germano reale,3,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
248352947,db784200-4d6c-44f3-b8d2-5a7b606e4c9d,2024/10/09 9:43 AM,2024-10-09,2024-10-09 07:43:00 UTC,Madrid,336450,rogervila,Roger Vila,2024-10-20 21:58:36 UTC,2025-04-06 17:55:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/248352947,https://inaturalist-open-data.s3.amazonaws.com/photos/443726288/medium.jpeg,,"",,1,0,false,,Ànec collverd,Anas platyrhynchos,Кряква,Aves,6930
249746145,0f6aafb7-e39d-4d55-9e75-cd4839fc4baf,2024/04/19 3:40 PM,2024-04-19,2024-04-19 13:40:00 UTC,Paris,5464227,bvcruz,Blaise Verrier-Cruz,2024-10-30 11:55:59 UTC,2025-04-08 09:44:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/249746145,https://inaturalist-open-data.s3.amazonaws.com/photos/446509518/medium.jpg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
250428432,b61ab63a-a468-4cca-b7cf-011d8ce4f0df,2024-06-13,2024-06-13,,Rome,5470539,alessandro_folchitto,Alessandro Folchitto,2024-11-04 11:52:43 UTC,2025-04-09 08:15:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/250428432,https://inaturalist-open-data.s3.amazonaws.com/photos/447882335/medium.jpg,,"","",1,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
250548189,0f94e14c-7505-4ac2-899a-d872a3e43d76,2023/01/22 12:16 PM,2023-01-22,2023-01-22 12:16:00 UTC,London,3635289,bsteer,"",2024-11-05 11:09:50 UTC,2024-11-05 17:52:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/250548189,https://inaturalist-open-data.s3.amazonaws.com/photos/448117584/medium.jpeg,,"","",2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
250565174,da87bee6-fd74-42ad-b8d4-190fa9f70601,2024-11-05 14:21:35,2024-11-05,2024-11-05 14:21:35 UTC,London,4993090,birdernerder,E. Slinn,2024-11-05 14:47:32 UTC,2025-10-02 10:23:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/250565174,https://inaturalist-open-data.s3.amazonaws.com/photos/448154666/medium.jpeg,,"",Possible second generation?,4,0,false,2,Mallard × Northern Pintail,Anas platyrhynchos,Кряква,Aves,6930
251294332,4760ddbe-a404-48e3-b23d-f1df257eb910,2024/08/06 9:43 AM,2024-08-06,2024-08-06 08:43:00 UTC,London,904893,littlemoth,littlemoth,2024-11-11 09:55:13 UTC,2024-12-06 20:33:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/251294332,https://inaturalist-open-data.s3.amazonaws.com/photos/449614888/medium.jpg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
252709988,ba7aedd1-fd01-4a80-b2dc-91e9fc08827a,2024-11-23 14:11:08,2024-11-23,2024-11-23 13:11:08 UTC,Warsaw,7554523,fenri,Fenri,2024-11-23 13:14:40 UTC,2024-11-25 20:14:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252709988,https://inaturalist-open-data.s3.amazonaws.com/photos/452424094/medium.jpeg,,"",,1,0,false,2,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
252896790,a95fb659-cfbc-4935-9ae2-e4a9fe1f66bc,2024-11-23 13:11:01,2024-11-23,2024-11-23 12:11:01 UTC,Warsaw,4752960,maximion,Maksymilian Wojtkiewicz,2024-11-24 17:06:48 UTC,2025-04-12 22:33:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252896790,https://inaturalist-open-data.s3.amazonaws.com/photos/452761902/medium.jpeg,,"","Oca4/Slc45a2 albinism aka ""dilute""",1,0,false,2,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
253314292,f4c91a47-edbe-43df-b67b-fbeaa2b731f8,2024/11/27 16:30,2024-11-27,2024-11-27 15:30:00 UTC,Berlin,6003071,lil_crawler,Mo Hartmann,2024-11-27 18:59:23 UTC,2024-12-27 18:01:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/253314292,https://inaturalist-open-data.s3.amazonaws.com/photos/453543738/medium.jpeg,,"",,2,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
253768219,4d8ea0bd-1db9-4fae-9833-59d156aa9155,2024-09-29 10:42:40,2024-09-29,2024-09-29 08:42:40 UTC,Zurich,8807521,michele_fabbri,Michele Fabbri,2024-12-01 16:44:54 UTC,2025-04-13 18:01:29 UTC,research,,https://www.inaturalist.org/observations/253768219,https://static.inaturalist.org/photos/454448132/medium.jpeg,,"",,1,0,false,2,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
254569465,c986e1da-e760-4b6a-bb93-9b2a9e8650f0,2024-12-07 12:38:39,2024-12-07,2024-12-07 11:38:39 UTC,Berlin,5712963,krstn_zg,Karsten Ste,2024-12-09 00:17:00 UTC,2024-12-09 07:14:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/254569465,https://inaturalist-open-data.s3.amazonaws.com/photos/456007568/medium.jpeg,,"",,3,0,false,2,Stockente,Anas platyrhynchos,Кряква,Aves,6930
255005238,795c8bec-8b9b-4ced-bbe7-c7a86631dd18,2014-12-14,2014-12-14,,Berlin,7716453,ursularinas,,2024-12-13 19:04:39 UTC,2025-11-12 15:26:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255005238,https://inaturalist-open-data.s3.amazonaws.com/photos/456891426/medium.jpg,,"","intersex bird (e.g. ""male"" curly tail feathers, ""female"" beak)",1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
255319228,0057d0c6-72dc-406a-9d8e-ac40535e0cda,2024-08-06 13:53:00+02:00,2024-08-06,2024-08-06 11:53:00 UTC,Berlin,7855826,kikifax,,2024-12-16 19:54:12 UTC,2024-12-17 13:17:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255319228,https://inaturalist-open-data.s3.amazonaws.com/photos/457532646/medium.jpg,,"","",1,0,false,3,Stockente,Anas platyrhynchos,Кряква,Aves,6930
255543173,a1114828-021b-4b2c-88aa-01525c325ca0,2024/11/03 8:52 AM,2024-11-03,2024-11-03 07:52:00 UTC,Berlin,270397,panecillo,Jorge A. Pérez Torres,2024-12-19 00:26:19 UTC,2024-12-19 05:27:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255543173,https://inaturalist-open-data.s3.amazonaws.com/photos/457965863/medium.jpeg,,"",,1,0,false,,Pato norteño,Anas platyrhynchos,Кряква,Aves,6930
257109535,1e853ba8-cf85-4519-b6c5-29ba2d71a743,2024/12/30 3:04 PM,2024-12-30,2024-12-30 14:04:00 UTC,Warsaw,1257588,wojtest,"",2025-01-02 09:59:54 UTC,2025-01-09 17:36:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257109535,https://static.inaturalist.org/photos/461151124/medium.jpeg,,"",,3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
257374276,8ca389a2-17d8-4e15-8db8-91b18d74bfad,2025-01-04 12:20:25Z,2025-01-04,2025-01-04 12:20:25 UTC,Prague,7940356,jan_vrana,Jan Vrána,2025-01-04 17:51:27 UTC,2025-01-08 07:02:39 UTC,research,,https://www.inaturalist.org/observations/257374276,https://static.inaturalist.org/photos/461681457/medium.jpg,,"","",1,0,false,3,Kachna Divoká,Anas platyrhynchos,Кряква,Aves,6930
257950977,24691ee6-66cb-4d2e-954b-c5a6326e169c,2024/07/04 16:25,2024-07-04,2024-07-04 14:25:00 UTC,Vienna,4724645,lastovka,lastovka,2025-01-09 20:30:17 UTC,2025-04-11 17:05:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257950977,https://inaturalist-open-data.s3.amazonaws.com/photos/462759979/medium.jpeg,,"",,1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
257962569,7f1203e2-7faf-4905-9e61-e911523ee161,2024/07/04 16:25,2024-07-04,2024-07-04 14:25:00 UTC,Vienna,4724645,lastovka,lastovka,2025-01-09 21:12:46 UTC,2025-01-12 21:19:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257962569,https://inaturalist-open-data.s3.amazonaws.com/photos/462767865/medium.jpeg,,"",,1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
257966133,c63acd9a-98c0-48c5-8f12-f49e63284d50,2024/07/04 17:08,2024-07-04,2024-07-04 15:08:00 UTC,Vienna,4724645,lastovka,lastovka,2025-01-09 21:38:38 UTC,2025-01-12 21:23:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257966133,https://inaturalist-open-data.s3.amazonaws.com/photos/462773471/medium.jpeg,,"",,2,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
258321453,a1622901-4a01-4702-9693-3cc6271f5cff,2025/01/12 1:06 PM,2025-01-12,2025-01-12 13:06:00 UTC,London,631947,jarvo,Jon J. Laysell,2025-01-13 00:49:43 UTC,2025-03-02 18:15:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/258321453,https://inaturalist-open-data.s3.amazonaws.com/photos/463438496/medium.jpg,,"",,3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
258723306,6d9f6d3c-5852-4feb-816a-b88eb8d2de4d,2025-01-14 13:00:00Z,2025-01-14,2025-01-14 13:00:00 UTC,London,8454164,riotdiscovery,Alexander Hodgson,2025-01-17 08:27:59 UTC,2025-04-12 10:35:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/258723306,https://inaturalist-open-data.s3.amazonaws.com/photos/464267195/medium.jpg,,"","",1,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
258736016,9419741d-551d-41d8-a32d-5272445d2e26,2025-01-17 12:32:17+01:00,2025-01-17,2025-01-17 11:32:17 UTC,Berlin,5380807,lewispoore,,2025-01-17 12:46:24 UTC,2025-01-17 13:02:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258736016,https://inaturalist-open-data.s3.amazonaws.com/photos/464292262/medium.jpg,,"","",3,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
258831135,f8803327-8970-40bb-a591-0ff2fe7cc628,2025/01/16 10:28,2025-01-16,2025-01-16 09:28:00 UTC,Paris,1552576,fabd06,"",2025-01-18 13:28:14 UTC,2025-04-12 12:49:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258831135,https://inaturalist-open-data.s3.amazonaws.com/photos/464485645/medium.jpg,,"",,1,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
259058912,361941c0-6ec0-46a7-8374-0c9bc8aa5890,2014/01/23 14:19,2014-01-23,2014-01-23 13:19:00 UTC,Berlin,6254415,iwo2022,iwo2022,2025-01-20 14:58:52 UTC,2025-01-22 21:37:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/259058912,https://inaturalist-open-data.s3.amazonaws.com/photos/464948406/medium.jpeg,,"",,1,0,false,,Gelbschnabelente,Anas undulata,Желтоносая кряква,Aves,6965
259094886,e4b7b60d-590d-470d-a1cd-19b8b1dba6ba,2025/01/19 12:17,2025-01-19,2025-01-19 11:17:00 UTC,Vienna,4065983,wolfgangbacher,Wolfgang Bacher,2025-01-20 22:02:13 UTC,2025-01-21 18:42:25 UTC,research,CC0,https://www.inaturalist.org/observations/259094886,https://inaturalist-open-data.s3.amazonaws.com/photos/465004915/medium.jpeg,,"","",2,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
259882639,e0734678-1cc1-4d04-9445-760853fe5a77,2024/07/22 14:59,2024-07-22,2024-07-22 12:59:00 UTC,Vienna,4724645,lastovka,lastovka,2025-01-28 18:05:30 UTC,2025-04-13 13:41:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/259882639,https://inaturalist-open-data.s3.amazonaws.com/photos/466600863/medium.jpeg,,"",,1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
259961618,c71e0b0b-72cf-40c2-be3c-d05c38a3655e,2025-01-29 13:48:56,2025-01-29,2025-01-29 13:48:56 UTC,London,5437948,wearepreston,LibProj,2025-01-29 13:49:43 UTC,2025-02-08 23:07:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/259961618,https://inaturalist-open-data.s3.amazonaws.com/photos/466759258/medium.jpeg,,"",,3,1,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
260098550,4fe52db4-acb6-486b-ad6a-7bf4ab7a49e8,2025/01/29 2:12 PM,2025-01-29,2025-01-29 14:12:00 UTC,London,1060363,liam_ech,Liam Echevarria,2025-01-30 22:34:54 UTC,2025-05-16 21:45:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260098550,https://inaturalist-open-data.s3.amazonaws.com/photos/467024060/medium.jpeg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
260625022,b9b7140a-9700-4ee9-abc2-26fdb2fcedef,2025-02-04,2025-02-04,,Paris,8866096,tom17430,Tom,2025-02-04 17:58:50 UTC,2025-12-07 23:00:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260625022,https://inaturalist-open-data.s3.amazonaws.com/photos/468074859/medium.jpeg,,"",9 mâles et 1 femmelle.,5,0,false,2,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
260899463,5f93075f-61e6-4c00-8c27-2d309c084a27,2025-02-07 15:29:00,2025-02-07,2025-02-07 14:29:00 UTC,Bratislava,5987055,the_darkclaw,Maťo Tittel,2025-02-07 14:32:15 UTC,2025-02-18 15:30:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260899463,https://static.inaturalist.org/photos/468629447/medium.jpeg,,"","",1,0,false,2,kačica divá,Anas platyrhynchos,Кряква,Aves,6930
261139878,f5f42175-a4d5-4340-9161-496d3bd852a8,2025-02-09 14:53:32Z,2025-02-09,2025-02-09 14:53:32 UTC,London,7691661,dogsarethecoolest,,2025-02-09 16:48:20 UTC,2025-02-09 18:29:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/261139878,https://inaturalist-open-data.s3.amazonaws.com/photos/469092402/medium.jpg,,"","",2,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
261987811,b8d7a7b5-6d0c-47bf-97d3-d847e9ebcc69,2025/02/16 16:30,2025-02-16,2025-02-16 15:30:00 UTC,Warsaw,6771687,s_nowosad,"",2025-02-17 15:50:34 UTC,2025-02-18 10:35:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/261987811,https://inaturalist-open-data.s3.amazonaws.com/photos/470772980/medium.jpg,,"male, Anas platyrhynchos, Anas, Torun, anatidae, birds, Poland","📸 Panasonic Lumix GX80
🔭 Tair 3-phs 300/4.5",1,0,false,,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
262537885,34558d44-418a-4864-9830-deeaa7e43fe4,2023/02/04 9:38 AM,2023-02-04,2023-02-04 08:38:00 UTC,Berlin,6705739,igorskh,Igor Kim,2025-02-21 14:01:52 UTC,2025-02-21 16:39:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262537885,https://inaturalist-open-data.s3.amazonaws.com/photos/471573189/medium.jpeg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
262743065,a51106af-36e8-41df-94f9-df888f22789a,2010/09/07 9:40 AM,2010-09-07,2010-09-07 07:40:00 UTC,Zurich,6723505,zebedeugalinha,zebedeugalinha,2025-02-22 22:16:58 UTC,2025-12-07 20:03:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/262743065,https://inaturalist-open-data.s3.amazonaws.com/photos/471875295/medium.jpeg,,"","",1,0,false,,Pato-real,Anas platyrhynchos,Кряква,Aves,6930
263279440,b8086316-eed4-460f-820a-1878927e6509,2025/02/24 14:58,2025-02-24,2025-02-24 13:58:00 UTC,Rome,6220032,nikx63,Nicola,2025-02-27 15:52:56 UTC,2025-04-26 02:17:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263279440,https://inaturalist-open-data.s3.amazonaws.com/photos/472950976/medium.jpg,,"Lago di Garda, Bardolino",Mallard - Anas platyrhynchos,2,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
263351929,6f1c97f3-5768-4827-8754-835647586e61,2025/02/24 16:58,2025-02-24,2025-02-24 15:58:00 UTC,Warsaw,4752960,maximion,Maksymilian Wojtkiewicz,2025-02-28 06:03:12 UTC,2025-02-28 10:04:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263351929,https://inaturalist-open-data.s3.amazonaws.com/photos/473091646/medium.jpeg,,"","masculinized female, intersex",1,0,false,,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
263978456,4f3e95e2-e986-4e65-af6e-8c2f7d2919f6,2025-03-04 10:09:38,2025-03-04,2025-03-04 09:09:38 UTC,Zagreb,8187199,pstrbenac,Petra Štrbenac,2025-03-05 13:49:51 UTC,2025-03-05 19:02:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263978456,https://inaturalist-open-data.s3.amazonaws.com/photos/474325863/medium.jpeg,,"",,3,0,false,2,Divlja patka,Anas platyrhynchos,Кряква,Aves,6930
265678408,50fd5f93-4f93-4ff2-8e04-89b14755053d,2025/03/09 13:44,2025-03-09,2025-03-09 12:44:00 UTC,Rome,355255,evangmm,Matteo Martini,2025-03-17 09:41:44 UTC,2025-08-11 08:57:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/265678408,https://inaturalist-open-data.s3.amazonaws.com/photos/477254094/medium.jpg,,"","",2,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
266373806,64367d76-bd5f-416d-8ab1-acd42b083b19,2025-03-22 13:59:58Z,2025-03-22,2025-03-22 13:59:58 UTC,London,4142994,robbiea,Robert Andrews,2025-03-22 14:02:26 UTC,2025-08-03 16:42:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266373806,https://inaturalist-open-data.s3.amazonaws.com/photos/478597915/medium.jpg,,"","",1,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
266539871,253abec0-16f2-45c5-b0f1-d920af930bd4,2025/03/21 11:24 AM,2025-03-21,2025-03-21 11:24:00 UTC,London,5655763,josscarr,Joss Carr,2025-03-23 12:00:46 UTC,2025-04-13 20:25:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/266539871,https://inaturalist-open-data.s3.amazonaws.com/photos/478901061/medium.jpeg,,"",***Observation location manually updated and made accurate to 10 m.***,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
266598707,bbbe6ed8-1974-437f-b759-4606ebad21ea,2025-03-09 14:11:31+01:00,2025-03-09,2025-03-09 13:11:31 UTC,Rome,9049269,martaqm,,2025-03-23 17:36:19 UTC,2025-03-24 21:39:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266598707,https://inaturalist-open-data.s3.amazonaws.com/photos/479014754/medium.jpg,,"","",1,0,false,3,Pato norteño,Anas platyrhynchos,Кряква,Aves,6930
266944403,5c7a65c7-5658-4418-9a65-7a8723bebb18,2021-08-14 09:17:26,2021-08-14,2021-08-14 07:17:26 UTC,Berlin,4641231,ornithoscope,Jonathan Maitrot,2025-03-25 19:47:01 UTC,2025-04-14 05:53:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/266944403,https://inaturalist-open-data.s3.amazonaws.com/photos/479660853/medium.jpg,,"",,1,0,false,843,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
267550612,24fbe625-9690-4cd0-8299-4b17fc0dd42b,2025-03-29 14:44:24,2025-03-29,2025-03-29 14:44:24 UTC,London,7755350,nyree13,,2025-03-29 18:09:59 UTC,2025-03-29 22:20:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267550612,https://inaturalist-open-data.s3.amazonaws.com/photos/480823239/medium.jpeg,,"",,2,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
268757356,120c1d36-6485-4ba7-90e8-60b7f899c4c6,2025-04-05 18:14:48,2025-04-05,2025-04-05 16:14:48 UTC,Berlin,6797564,scarletwolf100,scarletwolf100 Stiffler,2025-04-05 17:01:59 UTC,2025-04-05 22:57:07 UTC,research,,https://www.inaturalist.org/observations/268757356,https://static.inaturalist.org/photos/483129755/medium.jpeg,,"",,2,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
268798405,d60bf0e6-1add-4534-b868-0fcb35b319a0,2025/04/05 10:10,2025-04-05,2025-04-05 08:10:00 UTC,Rome,5504913,ettodineve,Flavio Valcanover,2025-04-05 20:41:18 UTC,2025-06-02 09:07:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/268798405,https://inaturalist-open-data.s3.amazonaws.com/photos/483203874/medium.jpeg,,"",,3,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
268939674,389f12a4-6fc4-41c4-8170-154a2485992a,2025/04/03 18:12,2025-04-03,2025-04-03 16:12:00 UTC,Warsaw,6771687,s_nowosad,"",2025-04-06 15:08:33 UTC,2025-04-11 18:16:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/268939674,https://inaturalist-open-data.s3.amazonaws.com/photos/483482044/medium.jpg,,"male, Anas platyrhynchos, anas, torun, Anatidae, birds, Poland","📸 Panasonic Lumix GX80
🔭 Lumix 100-300 II f 4-5.6",2,0,false,,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
269076100,cd4f2ed3-69d2-4905-810f-001b83bb3cba,2025-04-05 11:39:36,2025-04-05,2025-04-05 09:39:36 UTC,Amsterdam,1082970,karimhaddad,Karim Haddad,2025-04-07 05:05:49 UTC,2025-04-07 06:18:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/269076100,https://inaturalist-open-data.s3.amazonaws.com/photos/483751052/medium.jpeg,,"",,1,0,false,2,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
269099985,c565063b-751e-4817-b8e8-c858f4672af8,2025/02/03 2:42 PM,2025-02-03,2025-02-03 13:42:00 UTC,Amsterdam,6891661,thegreatdodo,"",2025-04-07 10:11:52 UTC,2025-04-07 11:24:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/269099985,https://inaturalist-open-data.s3.amazonaws.com/photos/483799602/medium.jpg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
269773349,62c6289e-80a8-425d-92cd-1c0ddf982ec0,2024-12-26 12:35:29,2024-12-26,2024-12-26 11:35:29 UTC,Budapest,5903541,nitzan4,Nitzan Caspi,2025-04-11 12:21:39 UTC,2025-04-11 13:04:07 UTC,research,,https://www.inaturalist.org/observations/269773349,https://static.inaturalist.org/photos/485096800/medium.jpeg,,"",,1,0,false,2,ברכיה,Anas platyrhynchos,Кряква,Aves,6930
269810234,f08016ed-30ad-42a2-9fe2-2d3fe048da30,2025-04-11 17:17:44,2025-04-11,2025-04-11 15:17:44 UTC,Budapest,7973024,aleksejkrstic,Aleksej Len Krstić,2025-04-11 16:35:24 UTC,2025-04-15 23:37:30 UTC,research,,https://www.inaturalist.org/observations/269810234,https://static.inaturalist.org/photos/485164836/medium.jpeg,,"","Can anybody tell me what kind of plumage this is? Doesnt look like eclipse to me but i could be wrong. Some kind or hybrid plumage, maybe a hermaphrodite? Very weird that the blue stripe is only on one side. Cant be gynandromorphism due to the head not having a split between the green and brown. ",1,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
270038500,8d8f7a5e-0c33-4094-a0f1-a9c7d877559e,2025/04/11 15:23,2025-04-11,2025-04-11 13:23:00 UTC,Vienna,4724645,lastovka,lastovka,2025-04-12 19:41:08 UTC,2025-04-12 22:48:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/270038500,https://inaturalist-open-data.s3.amazonaws.com/photos/485591878/medium.jpeg,,"",,1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
270051379,195d0585-db86-4a4b-9a80-b6ddd79d2abe,2025/04/12 16:15,2025-04-12,2025-04-12 14:15:00 UTC,Berlin,6402003,tastyrna,Sam Schaack,2025-04-12 20:43:48 UTC,2025-04-29 13:06:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/270051379,https://static.inaturalist.org/photos/485615248/medium.jpg,,"",,2,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
270173570,48674f03-5817-46f9-8d0b-d0d2f1bb7d0a,2025/04/13 09:58,2025-04-13,2025-04-13 07:58:00 UTC,Warsaw,6771687,s_nowosad,"",2025-04-13 12:12:26 UTC,2025-04-14 07:23:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/270173570,https://inaturalist-open-data.s3.amazonaws.com/photos/485853865/medium.jpg,,"female, Anas platyrhynchos, anas, torun, Anatidae, birds, Poland","📸 Panasonic Lumix GX80
🔭 Lumix 100-300 II f 4-5.6",1,0,false,,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
